kaptCode,schul_nm,schul_dstnc
A42385801,광명서초등학교,279
A10024321,광명광덕초등학교,1
A10027643,광명광덕초등학교,166
A42303001,광명광덕초등학교,10
A42303002,광명광덕초등학교,33
A42303003,광명북초등학교,174
A42303401,광명광덕초등학교,19
A42370301,철산초등학교,1
A42370302,안현초등학교,37
A42382903,광명북초등학교,241
A42383004,광명북초등학교,35
A42383508,광명광성초등학교,4
A42383601,광명광성초등학교,341
A42383705,철산초등학교,174
A42306001,하안남초등학교,21
A42374401,철산초등학교,44
A42374402,안현초등학교,0
A42375506,가림초등학교,0
A42384501,연서초등학교,15
A42384502,하일초등학교,0
A42384503,연서초등학교,16
A42384702,하안초등학교,183
A42384704,하안초등학교,3
A42385005,하안남초등학교,0
A42385203,가림초등학교,30
A42385302,가림초등학교,15
A42385402,하안북초등학교,74
A42385501,하일초등학교,133
A42385503,하일초등학교,211
A42305001,소하초등학교,148
A42305002,구름산초등학교,31
A42305003,구름산초등학교,65
A42305004,구름산초등학교,94
A42305006,소하초등학교,395
A42370101,소하초등학교,204
A42370102,구름산초등학교,147
A42370103,구름산초등학교,0
A42370104,소하초등학교,205
A42371501,충현초등학교,351
A42371502,충현초등학교,7
A42371503,충현초등학교,88
A42371504,충현초등학교,149
A42371505,충현초등학교,191
A42382101,구름산초등학교,246
A42382103,구름산초등학교,269
A42382104,구름산초등학교,236
A42382302,서면초등학교,162
A42382501,서면초등학교,292
A42382503,서면초등학교,241
A42382504,서면초등학교,293
A42382505,서면초등학교,388
A42386002,구름산초등학교,293
A10026455,빛가온초등학교,204
A10026890,빛가온초등학교,264
A10026891,빛가온초등학교,51
A10025078,지장초등학교,233
A10025872,서정리초등학교,187
A10026167,서정리초등학교,157
A10026243,서정리초등학교,29
A10026341,서정리초등학교,226
A10026698,서정리초등학교,220
A10026699,서정리초등학교,216
A10027216,서정리초등학교,273
A10027217,서정리초등학교,242
A10027288,서정리초등학교,250
A45971805,지장초등학교,115
A45971902,지장초등학교,309
A45972007,지장초등학교,29
A45972008,서정리초등학교,86
A45972204,송현초등학교,247
A10026550,장당초등학교,15
A10026567,장당초등학교,153
A45902001,장당초등학교,162
A45970302,장당초등학교,69
A45970304,장당초등학교,198
A45970305,장당초등학교,157
A45970403,장당초등학교,16
A10024174,평택새빛초등학교,128
A10025196,평택새빛초등학교,92
A10025260,평택새빛초등학교,1
A10025311,평택새빛초등학교,43
A45973701,송탄초등학교,175
A10020533,이충초등학교,27
A10024225,서정리초등학교,104
A10025812,서정리초등학교,203
A10025918,서정리초등학교,98
A10027530,서정리초등학교,116
A10027644,서정리초등학교,161
A45903002,이충초등학교,178
A45903003,장당초등학교,347
A45903011,반지초등학교,17
A45973108,이충초등학교,12
A45973210,이충초등학교,22
A45973312,반지초등학교,101
A45973413,반지초등학교,7
A45974404,이충초등학교,17
A45974407,이충초등학교,13
A45974409,이충초등학교,24
A45974505,반지초등학교,19
A45974506,서정리초등학교,362
A10020897,평택지산초등학교,342
A10025636,평택지산초등학교,316
A45974710,평택지산초등학교,11
A45974711,송북초등학교,138
A45974802,평택지산초등학교,0
A45975307,송현초등학교,77
A45975401,평택지산초등학교,264
A45975506,평택지산초등학교,259
A45975604,평택지산초등학교,189
A45975705,평택지산초등학교,20
A45975908,송북초등학교,55
A45970701,송북초등학교,24
A45970803,송북초등학교,80
A45970906,송북초등학교,319
A45971402,송북초등학교,247
A45971505,송북초등학교,349
A10022050,송신초등학교,245
A10025532,평택성동초등학교,333
A10026231,평택성동초등학교,351
A45075802,비전초등학교,300
A45075901,비전초등학교,262
A45076003,평택초등학교,134
A45070601,군문초등학교,211
A45070602,군문초등학교,3
A10025198,평택성동초등학교,220
A45083202,합정초등학교,315
A10021640,평일초등학교,145
A10021762,평일초등학교,64
A10022013,평일초등학교,214
A10025634,덕동초등학교,88
A10027479,평택이화초등학교,348
A10027597,평택이화초등학교,19
A10027658,자란초등학교,61
A10028126,자란초등학교,5
A45015002,비전초등학교,134
A45015003,평일초등학교,159
A45015005,비전초등학교,153
A45015006,자란초등학교,237
A45015007,자란초등학교,136
A45015008,평택이화초등학교,190
A45015009,덕동초등학교,242
A45015010,평택이화초등학교,124
A45072102,비전초등학교,231
A45072303,덕동초등학교,40
A45072407,소사벌초등학교,116
A45072511,평일초등학교,346
A45072704,소사벌초등학교,127
A45072705,소사벌초등학교,157
A45072802,평일초등학교,183
A45072914,덕동초등학교,83
A45073015,소사벌초등학교,253
A45073109,소사벌초등학교,300
A45073313,소사벌초등학교,18
A45073401,소사벌초등학교,0
A45073517,소사벌초등학교,196
A45073716,덕동초등학교,0
A45073808,덕동초등학교,20
A45074505,덕동초등학교,265
A45076412,소사벌초등학교,0
A45076518,덕동초등학교,117
A10023390,평택모산초등학교,316
A10024611,평택모산초등학교,48
A10024656,평택모산초등학교,112
A10025760,평택서재초등학교,206
A10026568,평택서재초등학교,34
A10026576,동삭초등학교,52
A45071602,동삭초등학교,42
A45071703,동삭초등학교,191
A45080301,동삭초등학교,81
A10025806,세아초등학교,14
A45073901,세교초등학교,13
A45074007,세교초등학교,106
A45074104,평택중앙초등학교,26
A45074302,평택중앙초등학교,21
A45074405,세교초등학교,16
A45074603,세교초등학교,0
A45081806,세교초등학교,111
A10023636,현촌초등학교,339
A10025543,용죽초등학교,173
A10025692,용죽초등학교,240
A10026044,용죽초등학교,26
A10026247,용죽초등학교,23
A10026446,용죽초등학교,204
A10026609,용이초등학교,239
A10026629,용이초등학교,73
A10027232,용죽초등학교,30
A10027738,현촌초등학교,21
A10027750,현촌초등학교,81
A10028072,현촌초등학교,134
A45013001,용이초등학교,183
A45070101,용이초등학교,184
A45070102,용이초등학교,16
A10024266,가내초등학교,215
A10025595,배다리초등학교,47
A10026199,배다리초등학교,276
A10026354,가내초등학교,5
A10026695,배다리초등학교,82
A10026872,가내초등학교,125
A10027158,가내초등학교,66
A10027182,가내초등학교,276
A10023510,고덕초등학교,343
A10023723,고덕초등학교,302
A10023729,종덕초등학교,374
A10024097,율포초등학교,100
A10024202,종덕초등학교,199
A10024576,율포초등학교,76
A10024900,종덕초등학교,273
A10025151,종덕초등학교,194
A10025274,종덕초등학교,303
A10025363,종덕초등학교,126
A10025431,종덕초등학교,1
A45170105,평택송화초등학교,90
A45170203,평택송화초등학교,90
A45170304,평택송화초등학교,15
A45170406,평택송화초등학교,138
A45180101,평택송화초등학교,203
A45176316,현화초등학교,23
A45176502,현화초등학교,89
A45176505,현일초등학교,19
A45176604,현화초등학교,0
A45176607,평택안일초등학교,50
A45176806,현화초등학교,8
A45178014,평택안일초등학교,7
A45178112,현일초등학교,7
A45178113,현일초등학교,106
A45188104,현일초등학교,36
A45188508,평택안일초등학교,158
A45188511,평택안일초등학교,51
A45188517,평택안일초등학교,7
A45176705,내기초등학교,271
A45176706,내기초등학교,326
A10027620,평택도곡초등학교,309
A10028187,평택도곡초등학교,311
A45178208,평택도곡초등학교,76
A45178210,평택도곡초등학교,100
A45178307,평택도곡초등학교,0
A45178311,평택도곡초등학교,87
A10026596,청옥초등학교,359
A10027273,평택청아초등학교,0
A10027486,평택청아초등학교,285
A45183101,청옥초등학교,24
A45183102,청옥초등학교,42
A45183103,청옥초등학교,215
A45183104,청옥초등학교,23
A45183105,청옥초등학교,3
A45183106,청옥초등학교,38
A45183107,평택청아초등학교,76
A10024400,효덕초등학교,112
A45174102,효덕초등학교,8
A45184101,효덕초등학교,375
A10024184,이담초등학교,51
A48301003,동두천송내초등학교,35
A48373801,이담초등학교,163
A48375404,동두천송내초등학교,1
A48375502,동두천송내초등학교,49
A48302002,지행초등학교,74
A48302004,지행초등학교,277
A48302007,지행초등학교,263
A48370501,지행초등학교,269
A48373909,동두천신천초등학교,375
A48373910,지행초등학교,202
A48373911,동두천신천초등학교,21
A48373912,지행초등학교,54
A48374208,동두천신천초등학교,23
A48374903,동두천신천초등학교,376
A48375111,이담초등학교,7
A48375210,이담초등학교,28
A10024548,사동초등학교,152
A48303001,생연초등학교,231
A48303002,동두천신천초등학교,238
A48303006,생연초등학교,272
A48303008,생연초등학교,281
A48303010,사동초등학교,21
A48370314,생연초등학교,301
A48370316,생연초등학교,188
A48371103,보산초등학교,26
A48371201,동두천초등학교,140
A48371302,사동초등학교,71
A48371701,사동초등학교,189
A10027625,동보초등학교,137
A42685701,학현초등학교,200
A42685702,학현초등학교,213
A10020657,성안초등학교,232
A10024584,안산해솔초등학교,132
A10025014,안산해솔초등학교,1
A10025108,초당초등학교,179
A42617204,시곡초등학교,201
A42673901,성안초등학교,24
A42682401,시곡초등학교,20
A42682402,시곡초등학교,0
A42682403,시곡초등학교,188
A42682405,시곡초등학교,38
A42682407,시곡초등학교,46
A42682408,시곡초등학교,20
A42689401,성안초등학교,225
A42689402,성안초등학교,49
A42689405,성안초등학교,19
A42689406,성안초등학교,39
A42690102,안산해양초등학교,0
A42690103,안산청석초등학교,44
A42690104,안산청석초등학교,0
A42690105,안산양지초등학교,313
A42618201,본오초등학교,126
A42672901,본원초등학교,200
A42681501,상록초등학교,243
A42681502,상록초등학교,222
A42681503,상록초등학교,225
A42681504,상록초등학교,0
A42681505,상록초등학교,0
A10026018,경일초등학교,349
A42683701,성포초등학교,108
A42683703,성포초등학교,349
A42683704,경일초등학교,14
A42683705,성포초등학교,43
A42683706,성포초등학교,0
A42683707,경일초등학교,0
A42685302,안산광덕초등학교,153
A42685303,삼일초등학교,0
A42685304,삼일초등학교,219
A42685305,안산광덕초등학교,153
A42685306,삼일초등학교,25
A42620001,팔곡초등학교,248
A10020325,안산창촌초등학교,341
A10024858,안산창촌초등학교,0
A42621002,반월초등학교,134
A42621003,안산창촌초등학교,147
A10025832,안산중앙초등학교,39
A10027619,안산양지초등학교,174
A42580503,덕성초등학교,0
A42580504,덕성초등학교,20
A42580505,덕성초등학교,60
A42580506,안산중앙초등학교,19
A42580507,안산중앙초등학교,105
A42590607,슬기초등학교,258
A42590608,안산양지초등학교,288
A42590609,안산진흥초등학교,266
A42590610,송호초등학교,295
A42590611,안산양지초등학교,124
A42590612,송호초등학교,54
A42590613,송호초등학교,248
A42590614,안산양지초등학교,0
A42590615,송호초등학교,2
A42590616,안산진흥초등학교,0
A42590617,송호초등학교,55
A42590618,슬기초등학교,0
A42577401,신길초등학교,20
A42577402,안산대월초등학교,17
A42577403,안산대월초등학교,160
A42577404,안산대월초등학교,230
A42577405,안산대월초등학교,28
A42577406,안산대월초등학교,55
A42583801,신길초등학교,316
A42583802,안산대월초등학교,55
A42583804,신길초등학교,347
A42583805,신길초등학교,0
A42583806,신길초등학교,180
A42586603,초지초등학교,280
A42586606,초지초등학교,207
A42586608,별망초등학교,170
A42586609,초지초등학교,156
A42586610,별망초등학교,149
A42586611,안산호원초등학교,0
A42586612,안산호원초등학교,20
A42587507,초지초등학교,0
A42587813,별망초등학교,2
A42587914,별망초등학교,233
A42513001,안산서초등학교,38
A42513201,관산초등학교,144
A42513202,안산서초등학교,19
A42513203,관산초등학교,23
A10024568,원일초등학교,15
A10025039,원일초등학교,22
A10025714,안산화정초등학교,298
A10026028,안산석수초등학교,320
A42514001,선일초등학교,311
A42514103,화랑초등학교,114
A42514105,화랑초등학교,262
A42514106,화랑초등학교,262
